report_date,report_file,rank,ticker,quality,quality_flag,vol_rr,entry_price,vol_stop_price,target_r1,return_7d,mfe_7d,mae_7d,stop_hit_7d,r1_hit_7d,exit_reason_7d,return_14d,mfe_14d,mae_14d,stop_hit_14d,r1_hit_14d,exit_reason_14d,return_30d,mfe_30d,mae_30d,stop_hit_30d,r1_hit_30d,exit_reason_30d,return_60d,mfe_60d,mae_60d,stop_hit_60d,r1_hit_60d,exit_reason_60d,vol_rr_tier,rank_tier
2025-06-23,nasdaq100_watchlist_20250623_0900.xlsx,8,AMGN,EXCELLENT,✓ SAFE ENTRY,1.3,324.68,308.44599999999997,346.3800048828125,-5.0000000000000115,-9.627960786141243,-18.39487880487938,True,False,stop,-5.0000000000000115,-8.271975644437779,-18.39487880487938,True,False,stop,-5.0000000000000115,-5.572122920149513,-18.39487880487938,True,False,stop,-5.0000000000000115,-5.572122920149513,-18.39487880487938,True,False,stop,<2:1,6-10
2025-06-16,nasdaq100_watchlist_20250616_0900.xlsx,1,QCOM,GOOD,✓ SAFE ENTRY,4.5,171.17,162.61149999999998,209.6159780679105,-5.000000000000006,-8.440289973118766,-13.491630607493574,True,False,stop,-5.000000000000006,-5.238415668335277,-13.491630607493574,True,False,stop,-5.000000000000006,-5.238415668335277,-13.491630607493574,True,False,stop,-5.000000000000006,-4.972323596370096,-16.710833915060995,True,False,stop,3+:1,Top 5
2025-06-16,nasdaq100_watchlist_20250616_0900.xlsx,2,NXPI,EXCELLENT,✓ SAFE ENTRY,4.1,238.745,226.80775,288.0312682789974,-5.000000000000003,-8.824949795630223,-14.943780371328799,True,False,stop,-5.000000000000003,-2.7381714459814224,-14.943780371328799,True,False,stop,-5.000000000000003,-1.8498969301095487,-14.943780371328799,True,False,stop,-5.000000000000003,0.20890042289840102,-15.638896272909822,True,False,stop,3+:1,Top 5
2025-06-16,nasdaq100_watchlist_20250616_0900.xlsx,3,MRVL,GOOD,✓ SAFE ENTRY,3.3,83.1241,77.13916479999999,102.696101032751,-7.200000000000012,-2.625377213030184,-16.96989285914994,True,False,stop,-7.200000000000012,-2.625377213030184,-16.96989285914994,True,False,stop,-7.200000000000012,2.4399767994121833,-18.30750941160939,True,False,stop,-7.200000000000012,2.4399767994121833,-26.188434539898665,True,False,stop,3+:1,Top 5
2025-06-16,nasdaq100_watchlist_20250616_0900.xlsx,4,CSX,EXCELLENT,✓ SAFE ENTRY,2.2,35.05,33.29749999999999,38.9538414427134,-5.000000000000014,-7.135152886381261,-9.853141007906748,True,False,stop,-5.000000000000014,-4.247286696844809,-9.853141007906748,True,False,stop,-5.000000000000014,3.000712677507275,-9.853141007906748,True,False,stop,-5.000000000000014,5.463899870145565,-9.853141007906748,True,False,stop,2-3:1,Top 5
2025-06-16,nasdaq100_watchlist_20250616_0900.xlsx,5,GEHC,EXCELLENT,✓ IDEAL,1.9,86.505,82.17975,94.62685389454592,-4.9999999999999964,-13.07817775104192,-19.774244369821066,True,False,stop,-4.9999999999999964,-11.306039241096734,-19.774244369821066,True,False,stop,-4.9999999999999964,-9.019073233561379,-19.774244369821066,True,False,stop,-4.9999999999999964,-7.956447563579314,-20.199658426402017,True,False,stop,<2:1,Top 5
2025-06-16,nasdaq100_watchlist_20250616_0900.xlsx,6,BKNG,EXCELLENT,✓ IDEAL,1.6,5374.94,5106.192999999999,5818.242674964173,3.7353876275828273,4.414039943249962,-2.944575757115863,False,False,hold,8.24758369329096,8.24758369329096,-2.944575757115863,False,True,target,8.24758369329096,8.24758369329096,-2.944575757115863,False,True,target,8.24758369329096,8.24758369329096,-2.944575757115863,False,True,target,<2:1,6-10
2025-06-16,nasdaq100_watchlist_20250616_0900.xlsx,7,TTWO,GOOD,✓ SAFE ENTRY,1.3,248.12,235.714,264.7900085449219,-5.000000000000003,-1.2252128683481045,-5.066095819862241,True,False,stop,-5.000000000000003,-1.2252128683481045,-5.066095819862241,True,False,stop,-5.000000000000003,-1.2252128683481045,-10.3256488795744,True,False,stop,-5.000000000000003,0.9390605143648972,-12.808320031480486,True,False,stop,<2:1,6-10
2025-06-16,nasdaq100_watchlist_20250616_0900.xlsx,8,AMGN,EXCELLENT,✓ SAFE ENTRY,1.3,324.68,308.44599999999997,346.3800048828125,-5.0000000000000115,-10.268044949545626,-18.752843626508383,True,False,stop,-5.0000000000000115,-9.300347996571105,-18.752843626508383,True,False,stop,-5.0000000000000115,-5.572132402591857,-18.752843626508383,True,False,stop,-5.0000000000000115,-5.572132402591857,-18.752843626508383,True,False,stop,<2:1,6-10
2025-06-09,nasdaq100_watchlist_20250609_0900.xlsx,1,QCOM,GOOD,✓ SAFE ENTRY,4.5,171.17,162.61149999999998,209.6159780679105,-5.000000000000006,-6.2902971886927,-11.486115143308137,True,False,stop,-5.000000000000006,-6.2902971886927,-13.491630607493574,True,False,stop,-5.000000000000006,-5.238415668335277,-13.491630607493574,True,False,stop,-5.000000000000006,-5.238415668335277,-16.710833915060995,True,False,stop,3+:1,Top 5
2025-06-09,nasdaq100_watchlist_20250609_0900.xlsx,2,NXPI,EXCELLENT,✓ SAFE ENTRY,4.1,238.745,226.80775,288.0312682789974,-5.000000000000003,-8.188696318689033,-13.063925862171635,True,False,stop,-5.000000000000003,-8.188696318689033,-14.943780371328799,True,False,stop,-5.000000000000003,-1.8498969301095487,-14.943780371328799,True,False,stop,-5.000000000000003,0.20890042289840102,-15.638896272909822,True,False,stop,3+:1,Top 5
2025-06-09,nasdaq100_watchlist_20250609_0900.xlsx,3,MRVL,GOOD,✓ SAFE ENTRY,3.3,83.1241,77.13916479999999,102.696101032751,-7.200000000000012,-6.790684782376516,-19.610713344906923,True,False,stop,-7.200000000000012,-2.6253679027238235,-19.610713344906923,True,False,stop,-7.200000000000012,-2.6253679027238235,-19.610713344906923,True,False,stop,-7.200000000000012,2.4399767994121833,-26.188434539898665,True,False,stop,3+:1,Top 5
2025-06-09,nasdaq100_watchlist_20250609_0900.xlsx,4,CSX,EXCELLENT,✓ SAFE ENTRY,2.2,35.05,33.29749999999999,38.9538414427134,-5.000000000000014,-6.314086895867331,-9.62664431424287,True,False,stop,-5.000000000000014,-6.314086895867331,-9.853141007906748,True,False,stop,-5.000000000000014,0.8489595060660083,-9.853141007906748,True,False,stop,-5.000000000000014,5.463899870145565,-9.853141007906748,True,False,stop,2-3:1,Top 5
2025-06-09,nasdaq100_watchlist_20250609_0900.xlsx,5,GEHC,EXCELLENT,✓ IDEAL,1.9,86.505,82.17975,94.62685389454592,-4.9999999999999964,-14.382750493811654,-18.152177240015497,True,False,stop,-4.9999999999999964,-12.754931041038969,-19.774252982439368,True,False,stop,-4.9999999999999964,-10.18039720029592,-19.774252982439368,True,False,stop,-4.9999999999999964,-9.019073233561379,-20.199667150039943,True,False,stop,<2:1,Top 5
2025-06-09,nasdaq100_watchlist_20250609_0900.xlsx,6,BKNG,EXCELLENT,✓ IDEAL,1.6,5374.94,5106.192999999999,5818.242674964173,-2.0064006673795354,2.810915939964217,-2.2640600945575153,False,False,hold,7.317558791935359,7.4986606640024585,-2.944575757115863,False,False,hold,8.24758369329096,8.24758369329096,-2.944575757115863,False,True,target,8.24758369329096,8.24758369329096,-2.944575757115863,False,True,target,<2:1,6-10
2025-06-09,nasdaq100_watchlist_20250609_0900.xlsx,7,TTWO,GOOD,✓ SAFE ENTRY,1.3,248.12,235.714,264.7900085449219,-5.000000000000003,-2.430277149004264,-7.468162043410197,True,False,stop,-5.000000000000003,-1.2252128683481045,-7.468162043410197,True,False,stop,-5.000000000000003,-1.2252128683481045,-8.330647691342019,True,False,stop,-5.000000000000003,-1.2252128683481045,-12.808320031480486,True,False,stop,<2:1,6-10
2025-06-09,nasdaq100_watchlist_20250609_0900.xlsx,8,AMGN,EXCELLENT,✓ SAFE ENTRY,1.3,324.68,308.44599999999997,346.3800048828125,-5.0000000000000115,-9.148666534420007,-13.058885995645673,True,False,stop,-5.0000000000000115,-9.148666534420007,-18.752834386276884,True,False,stop,-5.0000000000000115,-6.115138600793131,-18.752834386276884,True,False,stop,-5.0000000000000115,-5.572122920149513,-18.752834386276884,True,False,stop,<2:1,6-10
2025-06-02,nasdaq100_watchlist_20250602_0900.xlsx,1,QCOM,GOOD,✓ SAFE ENTRY,4.5,171.17,162.61149999999998,209.6159780679105,-5.000000000000006,-6.2902971886927,-16.40386199524134,True,False,stop,-5.000000000000006,-6.2902971886927,-16.40386199524134,True,False,stop,-5.000000000000006,-5.238415668335277,-16.40386199524134,True,False,stop,-5.000000000000006,-5.238415668335277,-16.710833915060995,True,False,stop,3+:1,Top 5
2025-06-02,nasdaq100_watchlist_20250602_0900.xlsx,2,NXPI,EXCELLENT,✓ SAFE ENTRY,4.1,238.745,226.80775,288.0312682789974,-5.000000000000003,-8.188696318689033,-21.364209717816944,True,False,stop,-5.000000000000003,-8.188696318689033,-21.364209717816944,True,False,stop,-5.000000000000003,-1.8498969301095487,-21.364209717816944,True,False,stop,-5.000000000000003,-0.5880512315672992,-21.364209717816944,True,False,stop,3+:1,Top 5
2025-06-02,nasdaq100_watchlist_20250602_0900.xlsx,3,MRVL,GOOD,✓ SAFE ENTRY,3.3,83.1241,77.13916479999999,102.696101032751,-7.200000000000012,-14.485109731398857,-26.596913482091423,True,False,stop,-7.200000000000012,-6.790675273417709,-26.596913482091423,True,False,stop,-7.200000000000012,-2.625377213030184,-26.596913482091423,True,False,stop,-7.200000000000012,2.4399767994121833,-26.596913482091423,True,False,stop,3+:1,Top 5
2025-06-02,nasdaq100_watchlist_20250602_0900.xlsx,4,CSX,EXCELLENT,✓ SAFE ENTRY,2.2,35.05,33.29749999999999,38.9538414427134,-5.000000000000014,-6.314086895867331,-11.80670727153417,True,False,stop,-5.000000000000014,-6.314086895867331,-11.80670727153417,True,False,stop,-5.000000000000014,-2.0672137928364034,-11.80670727153417,True,False,stop,-5.000000000000014,5.463888769006108,-11.80670727153417,True,False,stop,2-3:1,Top 5
2025-06-02,nasdaq100_watchlist_20250602_0900.xlsx,5,GEHC,EXCELLENT,✓ IDEAL,1.9,86.505,82.17975,94.62685389454592,-4.9999999999999964,-14.382750493811654,-19.98205356452993,True,False,stop,-4.9999999999999964,-14.382750493811654,-19.98205356452993,True,False,stop,-4.9999999999999964,-10.734551928406407,-19.98205356452993,True,False,stop,-4.9999999999999964,-9.019073233561379,-20.199667150039943,True,False,stop,<2:1,Top 5
2025-06-02,nasdaq100_watchlist_20250602_0900.xlsx,6,BKNG,EXCELLENT,✓ IDEAL,1.6,5374.94,5106.192999999999,5818.242674964173,1.3307096218748564,4.390498494212514,-0.08424383971286832,False,False,hold,-1.1321721585496693,4.390498494212514,-2.944575757115863,False,False,hold,8.24758369329096,8.24758369329096,-2.944575757115863,False,True,target,8.24758369329096,8.24758369329096,-2.944575757115863,False,True,target,<2:1,6-10
2025-06-02,nasdaq100_watchlist_20250602_0900.xlsx,7,TTWO,GOOD,✓ SAFE ENTRY,1.3,248.12,235.714,264.7900085449219,-5.000000000000003,-5.0177340927997305,-9.72110269224569,True,False,stop,-5.000000000000003,-2.3537003146474005,-9.72110269224569,True,False,stop,-5.000000000000003,-1.2252128683481045,-9.72110269224569,True,False,stop,-5.000000000000003,-1.2252128683481045,-12.808320031480486,True,False,stop,<2:1,6-10
2025-06-02,nasdaq100_watchlist_20250602_0900.xlsx,8,AMGN,EXCELLENT,✓ SAFE ENTRY,1.3,324.68,308.44599999999997,346.3800048828125,-5.0000000000000115,-10.316570457070428,-14.138829503137218,True,False,stop,-5.0000000000000115,-9.148666534420007,-18.752843626508383,True,False,stop,-5.0000000000000115,-8.27196618226116,-18.752843626508383,True,False,stop,-5.0000000000000115,-5.572132402591857,-18.752843626508383,True,False,stop,<2:1,6-10
2025-05-26,nasdaq100_watchlist_20250526_0900.xlsx,1,QCOM,GOOD,✓ SAFE ENTRY,4.5,171.17,162.61149999999998,209.6159780679105,-5.000000000000006,-13.537086755102326,-17.570103799219073,True,False,stop,-5.000000000000006,-6.2902971886927,-17.570103799219073,True,False,stop,-5.000000000000006,-5.238415668335277,-17.570103799219073,True,False,stop,-5.000000000000006,-5.238415668335277,-17.570103799219073,True,False,stop,3+:1,Top 5
2025-05-26,nasdaq100_watchlist_20250526_0900.xlsx,2,NXPI,EXCELLENT,✓ SAFE ENTRY,4.1,238.745,226.80775,288.0312682789974,-5.000000000000003,-12.787113289348145,-22.252493770990945,True,False,stop,-5.000000000000003,-8.188696318689033,-22.252493770990945,True,False,stop,-5.000000000000003,-2.651009719121546,-22.252493770990945,True,False,stop,-5.000000000000003,-1.8498969301095487,-22.252493770990945,True,False,stop,3+:1,Top 5
2025-05-26,nasdaq100_watchlist_20250526_0900.xlsx,3,MRVL,GOOD,✓ SAFE ENTRY,3.3,83.1241,77.13916479999999,102.696101032751,-7.200000000000012,-18.866483568587913,-29.64586795526009,True,False,stop,-7.200000000000012,-14.485109731398857,-29.64586795526009,True,False,stop,-7.200000000000012,-2.625377213030184,-29.64586795526009,True,False,stop,-7.200000000000012,2.4399767994121833,-29.64586795526009,True,False,stop,3+:1,Top 5
2025-05-26,nasdaq100_watchlist_20250526_0900.xlsx,4,CSX,EXCELLENT,✓ SAFE ENTRY,2.2,35.05,33.29749999999999,38.9538414427134,-5.000000000000014,-9.230270642203934,-12.79189930943703,True,False,stop,-5.000000000000014,-6.314086895867331,-12.79189930943703,True,False,stop,-5.000000000000014,-4.247275699447227,-12.79189930943703,True,False,stop,-5.000000000000014,5.463888769006108,-12.79189930943703,True,False,stop,2-3:1,Top 5
2025-05-26,nasdaq100_watchlist_20250526_0900.xlsx,5,GEHC,EXCELLENT,✓ IDEAL,1.9,86.505,82.17975,94.62685389454592,-4.9999999999999964,-16.876460349858785,-19.98205356452993,True,False,stop,-4.9999999999999964,-14.382750493811654,-19.98205356452993,True,False,stop,-4.9999999999999964,-11.30604816230451,-19.98205356452993,True,False,stop,-4.9999999999999964,-9.019073233561379,-20.199667150039943,True,False,stop,<2:1,Top 5
2025-05-26,nasdaq100_watchlist_20250526_0900.xlsx,6,BKNG,EXCELLENT,✓ IDEAL,1.6,5374.94,5106.192999999999,5818.242674964173,2.8349051919649413,2.8987402112068366,-0.8676851661144633,False,False,hold,-1.781725194257975,4.390498494212514,-2.2640691343483006,False,False,hold,5.070822229527221,8.247574408415284,-2.944575757115863,False,False,hold,4.546942835059562,8.247574408415284,-2.944575757115863,False,False,hold,<2:1,6-10
2025-05-26,nasdaq100_watchlist_20250526_0900.xlsx,7,TTWO,GOOD,✓ SAFE ENTRY,1.3,248.12,235.714,264.7900085449219,-5.000000000000003,-7.141708086214585,-10.478802548288128,True,False,stop,-5.000000000000003,-4.324520639348528,-10.478802548288128,True,False,stop,-5.000000000000003,-1.2252128683481045,-10.478802548288128,True,False,stop,-5.000000000000003,-1.2252128683481045,-12.808320031480486,True,False,stop,<2:1,6-10
2025-05-26,nasdaq100_watchlist_20250526_0900.xlsx,8,AMGN,EXCELLENT,✓ SAFE ENTRY,1.3,324.68,308.44599999999997,346.3800048828125,-5.0000000000000115,-11.053723345258181,-17.14810037275651,True,False,stop,-5.0000000000000115,-9.148666534420007,-17.14810037275651,True,False,stop,-5.0000000000000115,-8.490385079608156,-18.752834386276884,True,False,stop,-5.0000000000000115,-5.572122920149513,-18.752834386276884,True,False,stop,<2:1,6-10
2025-05-19,nasdaq100_watchlist_20250519_0900.xlsx,1,QCOM,GOOD,✓ SAFE ENTRY,4.5,171.17,162.61149999999998,209.6159780679105,-5.000000000000006,-10.302623154174512,-18.552500851726556,True,False,stop,-5.000000000000006,-9.769588537661619,-18.552500851726556,True,False,stop,-5.000000000000006,-5.914629244795062,-18.552500851726556,True,False,stop,-5.000000000000006,-5.238415668335277,-18.552500851726556,True,False,stop,3+:1,Top 5
2025-05-19,nasdaq100_watchlist_20250519_0900.xlsx,2,NXPI,EXCELLENT,✓ SAFE ENTRY,4.1,238.745,226.80775,288.0312682789974,-5.000000000000003,-11.849251881019924,-21.78149113780844,True,False,stop,-5.000000000000003,-11.076652038016011,-22.252493770990945,True,False,stop,-5.000000000000003,-3.6181479828435945,-22.252493770990945,True,False,stop,-5.000000000000003,-1.8498969301095487,-22.252493770990945,True,False,stop,3+:1,Top 5
2025-05-19,nasdaq100_watchlist_20250519_0900.xlsx,3,MRVL,GOOD,✓ SAFE ENTRY,3.3,83.1241,77.13916479999999,102.696101032751,-7.200000000000012,-18.866483568587913,-28.793605313958626,True,False,stop,-7.200000000000012,-14.485109731398857,-29.645872423953033,True,False,stop,-7.200000000000012,-2.625377213030184,-29.645872423953033,True,False,stop,-7.200000000000012,2.4399767994121833,-29.645872423953033,True,False,stop,3+:1,Top 5
2025-05-19,nasdaq100_watchlist_20250519_0900.xlsx,4,CSX,EXCELLENT,✓ SAFE ENTRY,2.2,35.05,33.29749999999999,38.9538414427134,-5.000000000000014,-10.705450386127433,-14.93475015312421,True,False,stop,-5.000000000000014,-8.324264744775975,-14.93475015312421,True,False,stop,-5.000000000000014,-4.247275699447227,-14.93475015312421,True,False,stop,-5.000000000000014,3.425390247720525,-14.93475015312421,True,False,stop,2-3:1,Top 5
2025-05-19,nasdaq100_watchlist_20250519_0900.xlsx,5,GEHC,EXCELLENT,✓ IDEAL,1.9,86.505,82.17975,94.62685389454592,-4.9999999999999964,-15.721968997723728,-21.236988180661324,True,False,stop,-4.9999999999999964,-15.721968997723728,-21.236988180661324,True,False,stop,-4.9999999999999964,-11.306039241096734,-21.236988180661324,True,False,stop,-4.9999999999999964,-9.019073233561379,-21.236988180661324,True,False,stop,<2:1,Top 5
2025-05-19,nasdaq100_watchlist_20250519_0900.xlsx,6,BKNG,EXCELLENT,✓ IDEAL,1.6,5374.94,5106.192999999999,5818.242674964173,1.8170976821369245,1.9590331937256715,-2.6427133173140627,False,False,hold,2.6863570221249056,4.390498494212514,-2.6427133173140627,False,False,hold,5.695892797175419,7.4986606640024585,-2.944575757115863,False,False,hold,1.6734732591201094,8.247574408415284,-2.944575757115863,False,False,hold,<2:1,6-10
2025-05-19,nasdaq100_watchlist_20250519_0900.xlsx,7,TTWO,GOOD,✓ SAFE ENTRY,1.3,248.12,235.714,264.7900085449219,-5.000000000000003,-4.231825279224772,-10.075771756735653,True,False,stop,-5.000000000000003,-4.231825279224772,-10.478802548288128,True,False,stop,-5.000000000000003,-1.2252128683481045,-10.478802548288128,True,False,stop,-5.000000000000003,-1.2252128683481045,-12.808320031480486,True,False,stop,<2:1,6-10
2025-05-19,nasdaq100_watchlist_20250519_0900.xlsx,8,AMGN,EXCELLENT,✓ SAFE ENTRY,1.3,324.68,308.44599999999997,346.3800048828125,-5.0000000000000115,-13.902214899676974,-18.367575983536817,True,False,stop,-5.0000000000000115,-10.944524076374213,-18.367575983536817,True,False,stop,-5.0000000000000115,-9.148666534420007,-18.752843626508383,True,False,stop,-5.0000000000000115,-5.572132402591857,-18.752843626508383,True,False,stop,<2:1,6-10
2025-05-12,nasdaq100_watchlist_20250512_0900.xlsx,1,QCOM,GOOD,✓ SAFE ENTRY,4.5,171.17,162.61149999999998,209.6159780679105,-5.000000000000006,-10.302623154174512,-13.761139287130586,True,False,stop,-5.000000000000006,-10.302623154174512,-18.552500851726556,True,False,stop,-5.000000000000006,-6.2902971886927,-18.552500851726556,True,False,stop,-5.000000000000006,-5.238415668335277,-18.552500851726556,True,False,stop,3+:1,Top 5
2025-05-12,nasdaq100_watchlist_20250512_0900.xlsx,2,NXPI,EXCELLENT,✓ SAFE ENTRY,4.1,238.745,226.80775,288.0312682789974,-5.000000000000003,-11.824456794258154,-15.55938189237786,True,False,stop,-5.000000000000003,-11.824456794258154,-22.252493770990945,True,False,stop,-5.000000000000003,-8.188702851339274,-22.252493770990945,True,False,stop,-5.000000000000003,-1.8498969301095487,-22.252493770990945,True,False,stop,3+:1,Top 5
2025-05-12,nasdaq100_watchlist_20250512_0900.xlsx,3,MRVL,GOOD,✓ SAFE ENTRY,3.3,83.1241,77.13916479999999,102.696101032751,-7.200000000000012,-19.52669113944068,-28.36146916906373,True,False,stop,-7.200000000000012,-18.866483568587913,-29.645872423953033,True,False,stop,-7.200000000000012,-6.790684782376516,-29.645872423953033,True,False,stop,-7.200000000000012,2.4399767994121833,-29.645872423953033,True,False,stop,3+:1,Top 5
2025-05-12,nasdaq100_watchlist_20250512_0900.xlsx,4,CSX,EXCELLENT,✓ SAFE ENTRY,2.2,35.05,33.29749999999999,38.9538414427134,-5.000000000000014,-11.41033049296811,-14.709180045867148,True,False,stop,-5.000000000000014,-10.051331142093959,-14.934744826099134,True,False,stop,-5.000000000000014,-6.314086895867331,-14.934744826099134,True,False,stop,-5.000000000000014,3.000712677507275,-14.934744826099134,True,False,stop,2-3:1,Top 5
2025-05-12,nasdaq100_watchlist_20250512_0900.xlsx,5,GEHC,EXCELLENT,✓ IDEAL,1.9,86.505,82.17975,94.62685389454592,-4.9999999999999964,-12.61638059670548,-19.866600044569495,True,False,stop,-4.9999999999999964,-12.61638059670548,-21.236988180661324,True,False,stop,-4.9999999999999964,-12.61638059670548,-21.236988180661324,True,False,stop,-4.9999999999999964,-9.019073233561379,-21.236988180661324,True,False,stop,<2:1,Top 5
2025-05-12,nasdaq100_watchlist_20250512_0900.xlsx,6,BKNG,EXCELLENT,✓ IDEAL,1.6,5374.94,5106.192999999999,5818.242674964173,-2.0448095263621475,-0.44093680774122185,-4.6718449391977686,False,False,hold,2.5001358300046217,2.6022863859400616,-4.6718449391977686,False,False,hold,1.684220108736105,4.390498494212514,-4.6718449391977686,False,False,hold,0.6970997147177532,8.247574408415284,-4.6718449391977686,False,False,hold,<2:1,6-10
2025-05-12,nasdaq100_watchlist_20250512_0900.xlsx,7,TTWO,GOOD,✓ SAFE ENTRY,1.3,248.12,235.714,264.7900085449219,-5.000000000000003,-2.958246501976112,-9.596164130826315,True,False,stop,-5.000000000000003,-2.958246501976112,-10.478802548288128,True,False,stop,-5.000000000000003,-1.2252128683481045,-10.478802548288128,True,False,stop,-5.000000000000003,-1.2252128683481045,-11.708041542713708,True,False,stop,<2:1,6-10
2025-05-12,nasdaq100_watchlist_20250512_0900.xlsx,8,AMGN,EXCELLENT,✓ SAFE ENTRY,1.3,324.68,308.44599999999997,346.3800048828125,-5.0000000000000115,-16.001422867300423,-21.38901863466595,True,False,stop,-5.0000000000000115,-12.194325704617171,-21.38901863466595,True,False,stop,-5.0000000000000115,-9.148666534420007,-21.38901863466595,True,False,stop,-5.0000000000000115,-5.572122920149513,-21.38901863466595,True,False,stop,<2:1,6-10
2025-05-05,nasdaq100_watchlist_20250505_0900.xlsx,1,QCOM,GOOD,✓ SAFE ENTRY,4.5,171.17,162.61149999999998,209.6159780679105,-5.000000000000006,-11.319486675937222,-21.02861482052292,True,False,stop,-5.000000000000006,-10.302613955798307,-21.02861482052292,True,False,stop,-5.000000000000006,-6.2902971886927,-21.02861482052292,True,False,stop,-5.000000000000006,-5.238415668335277,-21.02861482052292,True,False,stop,3+:1,Top 5
2025-05-05,nasdaq100_watchlist_20250505_0900.xlsx,2,NXPI,EXCELLENT,✓ SAFE ENTRY,4.1,238.745,226.80775,288.0312682789974,-5.000000000000003,-11.824456794258154,-25.37181232405802,True,False,stop,-5.000000000000003,-11.824456794258154,-25.37181232405802,True,False,stop,-5.000000000000003,-8.188702851339274,-25.37181232405802,True,False,stop,-5.000000000000003,-1.8498969301095487,-25.37181232405802,True,False,stop,3+:1,Top 5
2025-05-05,nasdaq100_watchlist_20250505_0900.xlsx,3,MRVL,GOOD,✓ SAFE ENTRY,3.3,83.1241,77.13916479999999,102.696101032751,-7.200000000000012,-19.52669113944068,-35.4436962890286,True,False,stop,-7.200000000000012,-19.52669113944068,-35.4436962890286,True,False,stop,-7.200000000000012,-12.672529791848097,-35.4436962890286,True,False,stop,-7.200000000000012,2.4399767994121833,-35.4436962890286,True,False,stop,3+:1,Top 5
2025-05-05,nasdaq100_watchlist_20250505_0900.xlsx,4,CSX,EXCELLENT,✓ SAFE ENTRY,2.2,35.05,33.29749999999999,38.9538414427134,-5.000000000000014,-12.256192642641443,-20.91215347599831,True,False,stop,-5.000000000000014,-11.410335955624891,-20.91215347599831,True,False,stop,-5.000000000000014,-6.314086895867331,-20.91215347599831,True,False,stop,-5.000000000000014,3.000712677507275,-20.91215347599831,True,False,stop,2-3:1,Top 5
2025-05-05,nasdaq100_watchlist_20250505_0900.xlsx,5,GEHC,EXCELLENT,✓ IDEAL,1.9,86.505,82.17975,94.62685389454592,-4.9999999999999964,-10.238136825106746,-22.70666217181267,True,False,stop,-4.9999999999999964,-10.238136825106746,-22.70666217181267,True,False,stop,-4.9999999999999964,-10.238136825106746,-22.70666217181267,True,False,stop,-4.9999999999999964,-9.019073233561379,-22.70666217181267,True,False,stop,<2:1,Top 5
2025-05-05,nasdaq100_watchlist_20250505_0900.xlsx,6,BKNG,EXCELLENT,✓ IDEAL,1.6,5374.94,5106.192999999999,5818.242674964173,-5.000000000000006,-1.8727118733785748,-6.769436353855328,True,False,stop,-5.000000000000006,-0.44094589548949586,-6.769436353855328,True,False,stop,-5.000000000000006,4.390498494212514,-6.769436353855328,True,False,stop,-5.000000000000006,8.24758369329096,-6.769436353855328,True,True,stop,<2:1,6-10
2025-05-05,nasdaq100_watchlist_20250505_0900.xlsx,7,TTWO,GOOD,✓ SAFE ENTRY,1.3,248.12,235.714,264.7900085449219,-5.000000000000003,-6.118006431804672,-11.571012549528707,True,False,stop,-5.000000000000003,-2.958246501976112,-11.571012549528707,True,False,stop,-5.000000000000003,-2.958246501976112,-11.571012549528707,True,False,stop,-5.000000000000003,-1.2252128683481045,-11.571012549528707,True,False,stop,<2:1,6-10
2025-05-05,nasdaq100_watchlist_20250505_0900.xlsx,8,AMGN,EXCELLENT,✓ SAFE ENTRY,1.3,324.68,308.44599999999997,346.3800048828125,-5.0000000000000115,-16.52375743277206,-21.38901863466595,True,False,stop,-5.0000000000000115,-16.001422867300423,-21.38901863466595,True,False,stop,-5.0000000000000115,-9.148666534420007,-21.38901863466595,True,False,stop,-5.0000000000000115,-5.572122920149513,-21.38901863466595,True,False,stop,<2:1,6-10
2025-04-28,nasdaq100_watchlist_20250428_0900.xlsx,1,QCOM,GOOD,✓ SAFE ENTRY,4.5,171.17,162.61149999999998,209.6159780679105,-5.000000000000006,-14.485009061194768,-22.51659333446572,True,False,stop,-5.000000000000006,-11.319486675937222,-22.51659333446572,True,False,stop,-5.000000000000006,-7.810320604598418,-22.51659333446572,True,False,stop,-5.000000000000006,-5.238415668335277,-22.51659333446572,True,False,stop,3+:1,Top 5
2025-04-28,nasdaq100_watchlist_20250428_0900.xlsx,2,NXPI,EXCELLENT,✓ SAFE ENTRY,4.1,238.745,226.80775,288.0312682789974,-5.000000000000003,-20.835372225514266,-27.177297319813093,True,False,stop,-5.000000000000003,-11.824463248715569,-27.177297319813093,True,False,stop,-5.000000000000003,-8.804301387657874,-27.177297319813093,True,False,stop,-5.000000000000003,-1.8498969301095487,-27.177297319813093,True,False,stop,3+:1,Top 5
2025-04-28,nasdaq100_watchlist_20250428_0900.xlsx,3,MRVL,GOOD,✓ SAFE ENTRY,3.3,83.1241,77.13916479999999,102.696101032751,-7.200000000000012,-23.860050850881873,-35.44370067199733,True,False,stop,-7.200000000000012,-19.52669113944068,-35.44370067199733,True,False,stop,-7.200000000000012,-14.485109731398857,-35.44370067199733,True,False,stop,-7.200000000000012,-2.625377213030184,-35.44370067199733,True,False,stop,3+:1,Top 5
